prefecture_code,prefecture_name,target_year,base_year,release_type,total_guests,average_occupancy_rate,average_facilities,foreign_share_pct,demand_vs_base_pct,demand_yoy_pct,occupancy_yoy_pp,facility_yoy_pct,absorption_gap_pct,foreign_share_yoy_pp,monthly_cv,peak_month_share_pct,market_state,is_watch,watch_reasons,observed_fact,interpretation,next_action,data_quality_note
19,山梨県,2025,2019,final,9935970,43.74166666666667,2104.75,27.682350087610974,109.51913283864397,4.7662680278449665,1.4083333333333314,11.200633998150833,-6.434365970305866,0.7450223525135371,0.3194187756586048,15.62877102084648,供給増加に対する需要吸収の要確認,True,供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比+4.8%、2019年比109.5%。平均稼働率は前年比+1.4pt、平均施設数は前年比+11.2%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
20,長野県,2025,2019,final,19047990,39.0,5035.333333333333,13.168528542906627,105.51406559512888,-5.2588620910904105,-0.4166666666666643,4.702824467163391,-9.961686558253803,1.5311990825155863,0.20459820550194088,12.847077303169522,需要悪化兆候,True,需要の前年比低下 / 供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比-5.3%、2019年比105.5%。平均稼働率は前年比-0.4pt、平均施設数は前年比+4.7%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
25,滋賀県,2025,2019,final,4833770,53.15,727.1666666666666,6.371631252624763,96.36414381547601,-1.3099411383992843,-1.7583333333333329,7.569033530571989,-8.878974668971274,-0.5061722276209739,0.17280143068382972,11.227054659199755,供給増加に対する需要吸収の要確認,True,供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比-1.3%、2019年比96.4%。平均稼働率は前年比-1.8pt、平均施設数は前年比+7.6%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
26,京都府,2025,2019,final,33157290,66.74166666666666,3741.5833333333335,55.16500292997407,107.83012830102285,-3.079239489844121,4.0249999999999915,-5.745654546981271,2.66641505713715,5.654118622365232,0.1162984328727775,9.503128874525029,高変動・需要構成偏重,True,外国人需要への高集中,延べ宿泊者数は前年比-3.1%、2019年比107.8%。平均稼働率は前年比+4.0pt、平均施設数は前年比-5.7%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
31,鳥取県,2025,2019,final,2571850,52.15,609.5833333333334,7.9164803546085505,89.05544474916202,-1.055292234772709,2.0333333333333314,1.6678248783877692,-2.723117113160478,3.361757508281875,0.17264684666516864,11.21643952796625,改善継続性の要確認,True,2019年需要水準未達,延べ宿泊者数は前年比-1.1%、2019年比89.1%。平均稼働率は前年比+2.0pt、平均施設数は前年比+1.7%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
32,島根県,2025,2019,final,3428130,54.050000000000004,730.1666666666666,3.3341792755817314,94.13698223877154,-0.48073992144430644,-1.3333333333333286,5.00958772770852,-5.490327649152826,0.9040621968315392,0.2137789643596644,11.26911756555323,供給増加に対する需要吸収の要確認,True,供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比-0.5%、2019年比94.1%。平均稼働率は前年比-1.3pt、平均施設数は前年比+5.0%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
37,香川県,2025,2019,final,4931700,58.26666666666667,971.5833333333334,22.853174361781942,105.84750764608037,3.8972256573500452,5.583333333333336,20.531375995037738,-16.634150337687693,3.7504695409692097,0.17995498826585238,11.936451933410385,供給増加に対する需要吸収の要確認,True,供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比+3.9%、2019年比105.8%。平均稼働率は前年比+5.6pt、平均施設数は前年比+20.5%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
40,福岡県,2025,2019,final,25483200,72.11666666666666,1386.5,33.045771331700884,124.79303754045591,6.401581293042757,0.24166666666666003,17.053609117771206,-10.65202782472845,2.2064233896114835,0.062131035183145694,9.024847742826648,供給増加に対する需要吸収の要確認,True,供給増加に対する需要吸収の要確認,延べ宿泊者数は前年比+6.4%、2019年比124.8%。平均稼働率は前年比+0.2pt、平均施設数は前年比+17.1%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
41,佐賀県,2025,2019,final,2356840,52.5,384.5,10.675311009657,84.12118270205445,0.5079042871215744,1.375,0.3261578604044413,0.18174642671713315,0.8971939656514216,0.08369433429330632,9.594202406612244,改善継続性の要確認,True,2019年需要水準未達,延べ宿泊者数は前年比+0.5%、2019年比84.1%。平均稼働率は前年比+1.4pt、平均施設数は前年比+0.3%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
45,宮崎県,2025,2019,final,3887680,54.166666666666664,663.5833333333334,6.766246193102313,89.99092609396122,7.725089986117606,3.1499999999999915,3.684895833333335,4.040194152784271,0.8619376661037066,0.13182756876216423,10.452763601942547,需要・稼働率改善,True,2019年需要水準未達,延べ宿泊者数は前年比+7.7%、2019年比90.0%。平均稼働率は前年比+3.1pt、平均施設数は前年比+3.7%。,地域市場の変化を示す一次スクリーニング結果であり、個別ホテルの収益性や担保価値を直接示さない。,対象ホテルのADR・RevPAR・GOP、競合施設の開業・閉館、商圏別需要を追加確認する。,
